name,brand,accords,ratingValue,ratingCount,seasons,timeOfDay,gender,priceValue,notesBreakdown
Solo Loewe,Loewe,"{'citrus': 1.0, 'fresh spicy': 0.7398399999999999, 'aromatic': 0.6943640000000001, 'woody': 0.621192, 'fruity': 0.612461, 'lavender': 0.534921, 'musky': 0.508887, 'soft spicy': 0.493017, 'sweet': 0.48889000000000005, 'fresh': 0.477938}",4.13,"1,889","{'winter': 0.594558, 'spring': 0.971429, 'summer': 0.6517010000000001, 'fall': 0.9700679999999999}","{'day': 1.0, 'night': 0.776871}","{'female': 4, 'more female': 0, 'unisex': 57, 'more male': 137, 'male': 281}","{'way overpriced': 28, 'overpriced': 107, 'ok': 213, 'good value': 56, 'great value': 17}","{'topnotes': ['Cashmirwood', 'Lemon', 'Thyme', 'Mandarin Orange', 'Costus', 'Rosemary', 'Bergamot', 'Guava', 'Lavender', 'Patchouli'], 'midnotes': ['Mint', 'Caraway', 'Anise', 'Cinnamon', 'Tangerine', 'Pink Pepper', 'Nutmeg', 'Aldehydes'], 'bottomnotes': ['Musk', 'Vanilla', 'Woodsy Notes', 'Oakmoss', 'Amber']}"
La Yuqawam Ambergris Showers,Rasasi,"{'aromatic': 1.0, 'leather': 0.868274, 'green': 0.75724, 'ozonic': 0.716033, 'aquatic': 0.60655, 'animalic': 0.574138, 'woody': 0.563792, 'citrus': 0.534482, 'amber': 0.510343, 'smoky': 0.464482}",4.25,557,"{'winter': 0.710438, 'spring': 1.0, 'summer': 0.626263, 'fall': 0.9966330000000001}","{'day': 0.9360269999999999, 'night': 0.760943}","{'female': 6, 'more female': 1, 'unisex': 59, 'more male': 91, 'male': 196}","{'way overpriced': 8, 'overpriced': 28, 'ok': 121, 'good value': 123, 'great value': 45}","{'topnotes': ['Tangerine', 'Violet Leaves', 'Galbanum'], 'midnotes': ['Clary Sage', 'Mate'], 'bottomnotes': ['Leather', 'Styrax', 'Vetiver']}"
Detour Noir Exclusif,Al Haramain Perfumes,"{'woody': 1.0, 'almond': 0.658304, 'powdery': 0.5927600000000001, 'vanilla': 0.588389, 'oud': 0.588389, 'animalic': 0.573531, 'warm spicy': 0.531146, 'nutty': 0.5149819999999999, 'sweet': 0.504055, 'musky': 0.49400799999999995}",4.14,174,"{'winter': 1.0, 'spring': 0.657895, 'summer': 0.22807, 'fall': 0.912281}","{'day': 0.657895, 'night': 0.95614}","{'female': 2, 'more female': 0, 'unisex': 12, 'more male': 45, 'male': 82}","{'way overpriced': 1, 'overpriced': 3, 'ok': 9, 'good value': 49, 'great value': 74}","{'topnotes': ['Watery Notes', 'Almond', 'Bergamot', 'Mandarin Orange'], 'midnotes': ['Water Lily', 'Geranium', 'Civet', 'Rose', 'Gardenia'], 'bottomnotes': ['Laotian Oud', 'Oakmoss', 'Indonesian Patchouli Leaf', 'Coffee', 'Guaiac Wood', 'Vanilla', 'Pink Pepper', 'Sandalwood', 'Amber']}"
Niche Emarati Mughal Fort,Lattafa Perfumes,"{'caramel': 1.0, 'warm spicy': 0.72404, 'vanilla': 0.703847, 'sweet': 0.680964, 'powdery': 0.58202, 'amber': 0.501923, 'musky': 0.501923, 'woody': 0.44807699999999995}",4.23,90,"{'winter': 1.0, 'spring': 0.469388, 'summer': 0.204082, 'fall': 0.857143}","{'day': 0.6734690000000001, 'night': 0.7551019999999999}","{'female': 9, 'more female': 10, 'unisex': 37, 'more male': 5, 'male': 7}","{'way overpriced': 2, 'overpriced': 4, 'ok': 9, 'good value': 37, 'great value': 13}","{'topnotes': ['Pimento', 'Cardamom'], 'midnotes': ['Caramel', 'Cedar'], 'bottomnotes': ['Musk', 'Vanilla', 'Amber']}"
Sondos ,Lattafa Perfumes,"{'tuberose': 1.0, 'vanilla': 0.887094, 'white floral': 0.859996, 'floral': 0.825, 'citrus': 0.822178, 'warm spicy': 0.785485, 'leather': 0.783226, 'patchouli': 0.69516, 'powdery': 0.625161, 'rose': 0.582254}",3.98,182,"{'winter': 0.853659, 'spring': 0.890244, 'summer': 0.560976, 'fall': 1.0}","{'day': 0.8780490000000001, 'night': 0.743902}","{'female': 92, 'more female': 20, 'unisex': 13, 'more male': 2, 'male': 2}","{'way overpriced': 2, 'overpriced': 4, 'ok': 14, 'good value': 38, 'great value': 69}","{'topnotes': ['Saffron', 'Mandarin Orange'], 'midnotes': ['Tuberose', 'Rose', 'Peach Blossom'], 'bottomnotes': ['Suede', 'Vanilla', 'Patchouli']}"
Musamam,Lattafa Perfumes,"{'woody': 1.0, 'amber': 0.9579049999999999, 'warm spicy': 0.7907219999999999, 'oud': 0.565207, 'smoky': 0.473197, 'balsamic': 0.44433100000000003}",3.74,219,"{'winter': 1.0, 'spring': 0.278689, 'summer': 0.139344, 'fall': 0.811475}","{'day': 0.377049, 'night': 0.8606560000000001}","{'female': 9, 'more female': 2, 'unisex': 49, 'more male': 37, 'male': 75}","{'way overpriced': 3, 'overpriced': 5, 'ok': 25, 'good value': 63, 'great value': 66}","{'topnotes': ['Italian Mandarin', 'Lavender', 'Saffron'], 'midnotes': ['Geranium', 'Amberwood', 'Virginia Cedar'], 'bottomnotes': ['Labdanum', 'Incense', 'Akigalawood']}"
Velvet Rose,Lattafa Perfumes,"{'rose': 1.0, 'amber': 0.81406, 'musky': 0.779062, 'patchouli': 0.660935, 'woody': 0.58875, 'powdery': 0.532421, 'floral': 0.51, 'warm spicy': 0.48046799999999995, 'balsamic': 0.456407, 'earthy': 0.444373}",3.83,236,"{'winter': 0.868687, 'spring': 0.9292929999999999, 'summer': 0.636364, 'fall': 1.0}","{'day': 0.9292929999999999, 'night': 0.7575759999999999}","{'female': 92, 'more female': 47, 'unisex': 28, 'more male': 5, 'male': 1}","{'way overpriced': 5, 'overpriced': 3, 'ok': 23, 'good value': 54, 'great value': 92}","{'topnotes': ['Rose', 'Patchouli'], 'midnotes': ['Labdanum', 'Musk'], 'bottomnotes': ['Musk', 'Amber']}"
Peace & Love,Lattafa Perfumes,"{'woody': 1.0, 'powdery': 0.998078, 'vanilla': 0.971157, 'fruity': 0.905771, 'almond': 0.8288500000000001, 'floral': 0.732693, 'citrus': 0.6798069999999999, 'rose': 0.6461570000000001, 'aromatic': 0.542307, 'tuberose': 0.530771}",4.16,128,"{'winter': 0.919355, 'spring': 0.9516129999999999, 'summer': 0.532258, 'fall': 1.0}","{'day': 0.903226, 'night': 0.741935}","{'female': 35, 'more female': 28, 'unisex': 16, 'more male': 2, 'male': 4}","{'way overpriced': 3, 'overpriced': 1, 'ok': 14, 'good value': 32, 'great value': 25}","{'topnotes': ['Black Currant', 'Almond', 'Bergamot'], 'midnotes': ['Tuberose', 'Rose'], 'bottomnotes': ['Vanilla', 'Heliotrope', 'Sandalwood']}"
Paula's Ibiza Cosmic,Loewe,"{'woody': 1.0, 'amber': 0.882628, 'tropical': 0.7817789999999999, 'sweet': 0.758474, 'fruity': 0.755085, 'coconut': 0.592371, 'powdery': 0.504662, 'balsamic': 0.468646, 'aromatic': 0.448305}",4.32,191,"{'winter': 0.203704, 'spring': 0.712963, 'summer': 1.0, 'fall': 0.462963}","{'day': 0.953704, 'night': 0.42592599999999997}","{'female': 19, 'more female': 28, 'unisex': 86, 'more male': 5, 'male': 2}","{'way overpriced': 7, 'overpriced': 19, 'ok': 69, 'good value': 20, 'great value': 6}","{'topnotes': ['Pear', 'Resin', 'Coconut', 'Cypress', 'Mango', 'Cedarwood', 'Spanish Labdanum', 'Sandalwood', 'Amber'], 'midnotes': [], 'bottomnotes': []}"
Loewe 001 Man,Loewe,"{'woody': 1.0, 'powdery': 0.828633, 'musky': 0.7161620000000001, 'aromatic': 0.713824, 'warm spicy': 0.614586, 'citrus': 0.508858, 'violet': 0.507562, 'floral': 0.502568}",4.18,703,"{'winter': 0.762987, 'spring': 0.824675, 'summer': 0.37337699999999996, 'fall': 1.0}","{'day': 0.957792, 'night': 0.594156}","{'female': 2, 'more female': 2, 'unisex': 145, 'more male': 123, 'male': 58}","{'way overpriced': 12, 'overpriced': 68, 'ok': 142, 'good value': 51, 'great value': 5}","{'topnotes': ['Cardamom', 'Mandarin Orange', 'Calabrian bergamot'], 'midnotes': ['Cedar', 'Ambrette (Musk Mallow)', 'Cypress', 'Carrot Seeds', 'Sandalwood', 'Vetiver'], 'bottomnotes': ['Indonesian Patchouli Leaf', 'Violet', 'White Musk']}"
Brioche Vanille,Lattafa Perfumes,"{'vanilla': 1.0, 'sweet': 0.833198, 'amber': 0.7271169999999999, 'fresh spicy': 0.68664, 'woody': 0.662911, 'powdery': 0.6489530000000001, 'aromatic': 0.6098709999999999, 'floral': 0.548455, 'conifer': 0.537986, 'balsamic': 0.521933}",3.06,96,"{'winter': 1.0, 'spring': 0.45454500000000003, 'summer': 0.121212, 'fall': 0.969697}","{'day': 0.545455, 'night': 0.7575759999999999}","{'female': 6, 'more female': 5, 'unisex': 24, 'more male': 3, 'male': 1}","{'way overpriced': 4, 'overpriced': 1, 'ok': 10, 'good value': 17, 'great value': 9}","{'topnotes': ['Brioche', 'Freesia', 'Bergamot'], 'midnotes': ['Balsam Fir', 'Heliotrope'], 'bottomnotes': ['Vanilla', 'Praline', 'Benzoin']}"
Amber Oud Gold Edition Extreme Pure Perfume,Al Haramain Perfumes,"{'sweet': 1.0, 'woody': 0.7219180000000001, 'amber': 0.6586289999999999, 'fruity': 0.626026, 'powdery': 0.540685, 'musky': 0.530139, 'ozonic': 0.501371, 'green': 0.491779, 'vanilla': 0.491779, 'citrus': 0.491779}",4.11,180,"{'winter': 0.8981480000000001, 'spring': 0.981481, 'summer': 0.675926, 'fall': 1.0}","{'day': 0.888889, 'night': 0.935185}","{'female': 10, 'more female': 11, 'unisex': 84, 'more male': 49, 'male': 11}","{'way overpriced': 9, 'overpriced': 7, 'ok': 48, 'good value': 78, 'great value': 18}","{'topnotes': ['Green Notes', 'Bergamot'], 'midnotes': ['Pineapple', 'Cedar', 'Sweet Notes', 'Melon', 'Amber'], 'bottomnotes': ['Musk', 'Vanilla', 'Myrrh', 'Woodsy Notes']}"
Art of Arabia III,Lattafa Perfumes,"{'amber': 1.0, 'sweet': 0.830613, 'vanilla': 0.62359, 'warm spicy': 0.601736, 'balsamic': 0.59287, 'woody': 0.591414, 'aromatic': 0.540111, 'tobacco': 0.506418}",4.28,126,"{'winter': 1.0, 'spring': 0.43038, 'summer': 0.139241, 'fall': 0.962025}","{'day': 0.405063, 'night': 0.822785}","{'female': 4, 'more female': 5, 'unisex': 32, 'more male': 25, 'male': 29}","{'way overpriced': 6, 'overpriced': 2, 'ok': 9, 'good value': 45, 'great value': 22}","{'topnotes': ['Olibanum', 'Bergamot', 'Davana'], 'midnotes': ['Tuberose', 'Dates', 'Sandalwood', 'Tobacco'], 'bottomnotes': ['Labdanum', 'Vanilla', 'Myrrh', 'Tonka Bean', 'Patchouli']}"
Shaheen Silver,Lattafa Perfumes,"{'earthy': 1.0, 'mossy': 0.971913, 'woody': 0.8694729999999999, 'citrus': 0.7763979999999999, 'aromatic': 0.68167, 'patchouli': 0.674508, 'musky': 0.641463, 'powdery': 0.55279, 'green': 0.545415, 'fresh spicy': 0.536824}",4.15,180,"{'winter': 0.7264149999999999, 'spring': 1.0, 'summer': 0.8584910000000001, 'fall': 0.915094}","{'day': 0.943396, 'night': 0.783019}","{'female': 3, 'more female': 0, 'unisex': 8, 'more male': 40, 'male': 100}","{'way overpriced': 7, 'overpriced': 1, 'ok': 21, 'good value': 48, 'great value': 69}","{'topnotes': ['Cassis', 'Bergamot'], 'midnotes': ['Rose', 'Patchouli'], 'bottomnotes': ['Musk', 'Oakmoss', 'Amber']}"
Al Wisam Day,Rasasi,"{'rose': 1.0, 'aromatic': 0.954259, 'fresh spicy': 0.89916, 'woody': 0.8106220000000001, 'citrus': 0.7539589999999999, 'powdery': 0.711426, 'musky': 0.6673290000000001, 'floral': 0.5527989999999999, 'lavender': 0.52525, 'herbal': 0.482797}",4.18,955,"{'winter': 0.18787900000000002, 'spring': 0.9393940000000001, 'summer': 0.9656570000000001, 'fall': 0.511111}","{'day': 1.0, 'night': 0.337374}","{'female': 13, 'more female': 9, 'unisex': 107, 'more male': 122, 'male': 126}","{'way overpriced': 5, 'overpriced': 11, 'ok': 57, 'good value': 129, 'great value': 149}","{'topnotes': ['Lavender', 'Geranium', 'Bergamot'], 'midnotes': ['Clary Sage', 'Rose', 'Cedar', 'Sandalwood'], 'bottomnotes': ['Musk', 'Agarwood (Oud)', 'Oakmoss', 'Amber']}"
Esencia Elixir,Loewe,"{'woody': 1.0, 'patchouli': 0.9098470000000001, 'earthy': 0.830304, 'aromatic': 0.63409, 'amber': 0.618182, 'warm spicy': 0.604924, 'balsamic': 0.48295499999999997}",4.15,244,"{'winter': 0.776923, 'spring': 0.992308, 'summer': 0.515385, 'fall': 1.0}","{'day': 0.9076919999999999, 'night': 0.830769}","{'female': 2, 'more female': 0, 'unisex': 11, 'more male': 39, 'male': 96}","{'way overpriced': 35, 'overpriced': 48, 'ok': 50, 'good value': 7, 'great value': 3}","{'topnotes': ['Vetiver', 'Amber', 'Patchouli'], 'midnotes': [], 'bottomnotes': []}"
Earth,Loewe,"{'powdery': 1.0, 'violet': 0.8312510000000001, 'yellow floral': 0.792189, 'sweet': 0.717967, 'fruity': 0.680859, 'floral': 0.678125, 'earthy': 0.672657, 'fresh': 0.558593, 'aromatic': 0.51875, 'aquatic': 0.503124}",3.80,431,"{'winter': 0.242424, 'spring': 1.0, 'summer': 0.7333329999999999, 'fall': 0.7878789999999999}","{'day': 0.951515, 'night': 0.278788}","{'female': 42, 'more female': 63, 'unisex': 122, 'more male': 19, 'male': 6}","{'way overpriced': 17, 'overpriced': 74, 'ok': 98, 'good value': 12, 'great value': 3}","{'topnotes': ['Pear', 'Truffle', 'Violet', 'Mimosa', 'elemi'], 'midnotes': [], 'bottomnotes': []}"
Ejaazi Intensive Silver,Lattafa Perfumes,"{'citrus': 1.0, 'woody': 0.8379460000000001, 'amber': 0.808218, 'marine': 0.750683, 'aromatic': 0.672055, 'mossy': 0.558904, 'earthy': 0.481232, 'salty': 0.48027200000000003, 'powdery': 0.46828800000000004}",3.98,371,"{'winter': 0.5039370000000001, 'spring': 1.0, 'summer': 0.889764, 'fall': 0.897638}","{'day': 0.9330710000000001, 'night': 0.838583}","{'female': 7, 'more female': 2, 'unisex': 47, 'more male': 126, 'male': 149}","{'way overpriced': 11, 'overpriced': 4, 'ok': 24, 'good value': 84, 'great value': 204}","{'topnotes': ['Grapefruit', 'Mandarin Orange'], 'midnotes': ['Cedar', 'Sea Notes'], 'bottomnotes': ['Moss', 'Amber']}"
Blue Oud,Lattafa Perfumes,"{'fruity': 1.0, 'fresh spicy': 0.949037, 'oud': 0.844681, 'woody': 0.784281, 'warm spicy': 0.745185, 'amber': 0.596613, 'powdery': 0.580973, 'musky': 0.579353, 'aromatic': 0.570182, 'sweet': 0.542682}",3.84,373,"{'winter': 0.764192, 'spring': 0.8296939999999999, 'summer': 0.441048, 'fall': 1.0}","{'day': 0.759825, 'night': 0.851528}","{'female': 10, 'more female': 8, 'unisex': 92, 'more male': 124, 'male': 87}","{'way overpriced': 8, 'overpriced': 8, 'ok': 28, 'good value': 82, 'great value': 183}","{'topnotes': ['Agarwood (Oud)', 'Bergamot', 'Apple', 'Black Pepper'], 'midnotes': ['Sage', 'Jasmine', 'Fruits', 'Musk', 'Saffron'], 'bottomnotes': ['Guaiac Wood', 'Sandalwood', 'Ambergris']}"
Agua de Loewe El,Loewe,"{'citrus': 1.0, 'fruity': 0.829487, 'aquatic': 0.757692, 'fresh': 0.6884600000000001, 'woody': 0.655384, 'sweet': 0.6387189999999999, 'green': 0.557126, 'fresh spicy': 0.548846, 'powdery': 0.504616, 'musky': 0.494871}",4.13,668,"{'winter': 0.0755287, 'spring': 0.7129909999999999, 'summer': 1.0, 'fall': 0.193353}","{'day': 0.945619, 'night': 0.160121}","{'female': 7, 'more female': 1, 'unisex': 69, 'more male': 109, 'male': 61}","{'way overpriced': 14, 'overpriced': 56, 'ok': 103, 'good value': 42, 'great value': 7}","{'topnotes': ['Water Notes', 'Pomelo', 'Bergamot', 'Yuzu', 'Tangerine'], 'midnotes': ['Black Currant', 'Pineapple', 'Granny Smith apple'], 'bottomnotes': ['Musk', 'Oakmoss', 'Virginia Cedar', 'Sandalwood']}"
Esencia pour Homme,Loewe,"{'aromatic': 1.0, 'woody': 0.893973, 'fresh spicy': 0.698607, 'green': 0.617105, 'conifer': 0.466068, 'earthy': 0.463716, 'citrus': 0.461275, 'herbal': 0.44249099999999997}",4.22,"1,228","{'winter': 0.751064, 'spring': 0.897872, 'summer': 0.38297899999999996, 'fall': 1.0}","{'day': 0.9361700000000001, 'night': 0.742553}","{'female': 8, 'more female': 1, 'unisex': 21, 'more male': 51, 'male': 248}","{'way overpriced': 17, 'overpriced': 55, 'ok': 137, 'good value': 54, 'great value': 25}","{'topnotes': ['Lemon', 'Artemisia', 'Green Notes', 'Juniper Berries', 'Galbanum', 'Bergamot', 'Lavender', 'Tarragon', 'Petitgrain'], 'midnotes': ['Clary Sage', 'Black Currant', 'Basil', 'Jasmine', 'Pine Tree Needles', 'Geranium', 'Lily-of-the-Valley', 'Rose', 'Neroli', 'Nutmeg'], 'bottomnotes': ['Fir', 'Cedar', 'Leather', 'Styrax', 'Patchouli', 'Amber', 'Sandalwood', 'Musk', 'Tonka Bean', 'Oakmoss', 'Vetiver']}"
Oudain,Lattafa Perfumes,"{'woody': 1.0, 'warm spicy': 0.950483, 'vanilla': 0.7083320000000001, 'aromatic': 0.569962, 'fresh spicy': 0.49806199999999995, 'amber': 0.49670499999999995, 'powdery': 0.488566, 'sweet': 0.457704, 'cinnamon': 0.44244100000000003}",3.83,309,"{'winter': 1.0, 'spring': 0.314286, 'summer': 0.119048, 'fall': 0.833333}","{'day': 0.37142899999999995, 'night': 0.7904760000000001}","{'female': 3, 'more female': 5, 'unisex': 69, 'more male': 69, 'male': 112}","{'way overpriced': 6, 'overpriced': 7, 'ok': 14, 'good value': 62, 'great value': 160}","{'topnotes': ['Cardamom', 'Bergamot', 'Mint'], 'midnotes': ['Spicy Notes', 'Orange Blossom', 'Cumin', 'Woody Notes', 'Lavender', 'Cinnamon'], 'bottomnotes': ['Cedar', 'Ambergris', 'Vanilla', 'Tonka Bean', 'Sandalwood']}"
Cocoa Morado,French Avenue,"{'amber': 1.0, 'warm spicy': 0.8592770000000001, 'sweet': 0.803419, 'aromatic': 0.617721, 'balsamic': 0.6108290000000001, 'vanilla': 0.583989, 'leather': 0.5712969999999999, 'oud': 0.503108, 'fresh spicy': 0.472641, 'smoky': 0.466115}",4.00,90,"{'winter': 1.0, 'spring': 0.313725, 'summer': 0.117647, 'fall': 0.901961}","{'day': 0.392157, 'night': 0.764706}","{'female': 9, 'more female': 2, 'unisex': 30, 'more male': 21, 'male': 12}","{'way overpriced': 2, 'overpriced': 1, 'ok': 8, 'good value': 22, 'great value': 39}","{'topnotes': ['Ginger', 'Cardamom', 'Cinnamon', 'Saffron', 'Pink Pepper', 'Nutmeg'], 'midnotes': ['Oud', 'Amberwood', 'Davana', 'Caramel', 'Incense', 'Myrrh', 'Sugar Cane', 'Agarwood', 'Dates'], 'bottomnotes': ['Benzoin', 'Labdanum', 'Tonka', 'Madagascar Vanilla', 'Mate', 'Leather', 'Musk', 'Cacao Butter', 'Patchouli']}"
Solo Atlas,Loewe,"{'citrus': 1.0, 'white floral': 0.963517, 'aromatic': 0.641271, 'amber': 0.622657, 'green': 0.563088, 'fresh spicy': 0.55978, 'fresh': 0.53248, 'woody': 0.51465, 'floral': 0.457194, 'balsamic': 0.456943}",4.15,345,"{'winter': 0.20512799999999998, 'spring': 1.0, 'summer': 0.887179, 'fall': 0.5948720000000001}","{'day': 0.948718, 'night': 0.22051300000000001}","{'female': 11, 'more female': 12, 'unisex': 123, 'more male': 70, 'male': 21}","{'way overpriced': 9, 'overpriced': 40, 'ok': 115, 'good value': 32, 'great value': 8}","{'topnotes': ['Tunisian Neroli', 'Pink Pepper', 'Mandarin Orange'], 'midnotes': ['Salt', 'Petitgrain', 'Mastic or Lentisque', 'Orange Blossom'], 'bottomnotes': ['Lily-of-the-Valley', 'Haitian Vetiver', 'Peony', 'Olibanum', 'Musk', 'Amber']}"
It's Essential,Rasasi,"{'fresh spicy': 1.0, 'citrus': 0.938838, 'aromatic': 0.8572799999999999, 'woody': 0.644336, 'sweet': 0.6024280000000001, 'floral': 0.5877020000000001, 'lavender': 0.549192, 'herbal': 0.535597, 'warm spicy': 0.516342, 'rose': 0.515211}",4.58,95,"{'winter': 0.15625, 'spring': 0.984375, 'summer': 1.0, 'fall': 0.796875}","{'day': 1.0, 'night': 0.546875}","{'female': 2, 'more female': 0, 'unisex': 5, 'more male': 31, 'male': 39}","{'way overpriced': 1, 'overpriced': 1, 'ok': 6, 'good value': 18, 'great value': 51}","{'topnotes': ['Pear', 'Bergamot', 'Orange'], 'midnotes': ['Lavender', 'Jasmine', 'Geranium', 'Magnolia'], 'bottomnotes': ['Vanilla', 'Cedar', 'Tobacco', 'Cinnamon']}"
Portfolio Neroli Canvas,Al Haramain Perfumes,"{'citrus': 1.0, 'white floral': 0.656642, 'aromatic': 0.5341830000000001, 'fresh spicy': 0.49892899999999996, 'green': 0.456691, 'fresh': 0.44953699999999996}",4.37,412,"{'winter': 0.0728745, 'spring': 0.878543, 'summer': 1.0, 'fall': 0.299595}","{'day': 0.882591, 'night': 0.267206}","{'female': 5, 'more female': 3, 'unisex': 102, 'more male': 75, 'male': 33}","{'way overpriced': 14, 'overpriced': 30, 'ok': 60, 'good value': 86, 'great value': 27}","{'topnotes': ['Lemon', 'Bergamot', 'Petitgrain'], 'midnotes': ['Neroli', 'Orange Blossom'], 'bottomnotes': ['Musk', 'Cedar', 'Amber']}"
Al Areeq Gold,Lattafa Perfumes,"{'leather': 1.0, 'amber': 0.729234, 'vanilla': 0.668091, 'warm spicy': 0.643135, 'smoky': 0.618183, 'musky': 0.618183, 'powdery': 0.5876129999999999, 'animalic': 0.5015149999999999, 'balsamic': 0.48623, 'woody': 0.480927}",4.08,143,"{'winter': 1.0, 'spring': 0.45679000000000003, 'summer': 0.17284, 'fall': 0.962963}","{'day': 0.5802470000000001, 'night': 0.8765430000000001}","{'female': 3, 'more female': 7, 'unisex': 41, 'more male': 27, 'male': 38}","{'way overpriced': 5, 'overpriced': 4, 'ok': 16, 'good value': 43, 'great value': 41}","{'topnotes': ['Black Tea', 'Saffron'], 'midnotes': ['Leather', 'Suede', 'Incense'], 'bottomnotes': ['Musk', 'Vanilla', 'Amberwood']}"
L'Aventure Knight,Al Haramain Perfumes,"{'powdery': 1.0, 'citrus': 0.737288, 'ozonic': 0.596541, 'woody': 0.560542, 'iris': 0.552837, 'amber': 0.550431, 'green': 0.521532, 'musky': 0.499863, 'aquatic': 0.49721400000000004, 'animalic': 0.48023899999999997}",4.04,744,"{'winter': 0.232301, 'spring': 1.0, 'summer': 0.8893810000000001, 'fall': 0.646018}","{'day': 0.964602, 'night': 0.522124}","{'female': 7, 'more female': 2, 'unisex': 32, 'more male': 89, 'male': 285}","{'way overpriced': 9, 'overpriced': 15, 'ok': 83, 'good value': 177, 'great value': 116}","{'topnotes': ['Bergamot', 'Lemon Verbena', 'Tea'], 'midnotes': ['Iris', 'Violet Leaf'], 'bottomnotes': ['Musk', 'Powdery Notes', 'Sandalwood', 'Ambergris']}"
Mashrabya,Lattafa Perfumes,"{'sweet': 1.0, 'tobacco': 0.8876560000000001, 'cinnamon': 0.8530880000000001, 'warm spicy': 0.785681, 'caramel': 0.593828, 'vanilla': 0.5765440000000001, 'fruity': 0.462471}",4.51,81,"{'winter': 1.0, 'spring': 0.7254900000000001, 'summer': 0.117647, 'fall': 0.8823529999999999}","{'day': 0.470588, 'night': 0.901961}","{'female': 6, 'more female': 0, 'unisex': 27, 'more male': 31, 'male': 4}","{'way overpriced': 2, 'overpriced': 2, 'ok': 8, 'good value': 24, 'great value': 26}","{'topnotes': ['Apple Shisha Accord', 'Pink Pepper'], 'midnotes': ['Dates', 'Tobacco', 'Cinnamon'], 'bottomnotes': ['Oud Smoke', 'Vanilla', 'Patchouli', 'Caramel']}"
Bond No. 9 Perfume,Bond No 9,"{'musky': 1.0, 'rose': 0.864851, 'oud': 0.8232680000000001, 'powdery': 0.65, 'vanilla': 0.554705, 'sweet': 0.515544, 'amber': 0.481931, 'floral': 0.469456}",3.83,676,"{'winter': 0.843373, 'spring': 0.86747, 'summer': 0.439759, 'fall': 1.0}","{'day': 0.8614459999999999, 'night': 0.9879519999999999}","{'female': 17, 'more female': 30, 'unisex': 101, 'more male': 12, 'male': 8}","{'way overpriced': 46, 'overpriced': 51, 'ok': 35, 'good value': 4, 'great value': 4}","{'topnotes': ['Musk', 'Rose', 'Agarwood (Oud)', 'Tonka Bean'], 'midnotes': [], 'bottomnotes': []}"
